transaction_id,invoice_number,date,sku,product_name,brand,category,supplier,city,state,quantity,unit_price_brl,cost_price_brl,total_value_brl,channel,customer_type,payment_method,total_cost_brl,gross_profit_brl,gross_margin_pct
9516147d-72bf-49c7-9f96-f2e184d3661f,INV101360,2025-09-07,CER_SKL_350ML,Cerveja Skol 350ml,Skol,Bebidas,Central de Marcas,Manaus,CE,16,3.74,2.14,59.84,Loja Física,Revenda,Pix,34.24,25.6,42.78
f4ad9c92-5071-4109-af45-bc12dbb0023c,INV101361,2025-08-10,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Atacado Norte,Rio de Janeiro,MG,10,19.23,12.08,192.3,Loja Física,Revenda,Boleto,120.8,71.5,37.18
d217593f-91cb-4eac-873b-e9c592fa5d9a,INV101362,2025-08-21,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Central de Marcas,Fortaleza,PR,9,4.23,3.04,38.07,E-commerce B2B,Hortifruti,Cartão,27.36,10.71,28.13
c9fb5c80-4d04-486d-aa99-dc715b37bad7,INV101363,2025-08-27,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Distribuidora ABC,Rio de Janeiro,RJ,8,37.4,24.31,299.2,Loja Física,Mercado,Cartão,194.48,104.72,35.0
559b365f-f819-42c4-8527-8412a364e028,INV101364,2025-08-09,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Supply Brasil,Belém,RJ,11,7.1,5.19,78.1,E-commerce B2B,Padaria,Cartão,57.09,21.01,26.9
3c77105c-cca6-460d-973b-ab5dc0500148,INV101365,2025-07-16,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Central de Marcas,Porto Alegre,RS,10,8.66,5.53,86.6,E-commerce B2B,Padaria,Cartão,55.3,31.3,36.14
a682b8ec-91ae-4bad-a462-507e2caa4efd,INV101366,2025-07-26,SUC_MAG_900ML,Suco Maguary 900ml,Maguary,Bebidas,Distribuidora ABC,Salvador,AM,28,7.4,4.97,207.2,Loja Física,Hortifruti,Boleto,139.16,68.04,32.84
36aa3e8d-bb23-45fd-8a54-a85c1c618438,INV101367,2025-08-06,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Supply Brasil,Curitiba,PR,8,7.04,4.44,56.32,Representante,Revenda,Cartão,35.52,20.8,36.93
fc4f2c34-7e90-43c2-9c54-60eed9498e8e,INV101368,2025-09-09,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Central de Marcas,Porto Alegre,SP,5,7.56,4.57,37.8,Representante,Hortifruti,Boleto,22.85,14.95,39.55
cc68d857-023f-450e-9e21-50cba1fe0478,INV101369,2025-07-15,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Atacado Norte,Belém,DF,13,4.22,2.91,54.86,Loja Física,Restaurante,Dinheiro,37.83,17.03,31.04
e326a7bb-0f49-4ca9-9683-0b227e46127d,INV101370,2025-08-10,FAR_DBN_1KG,Farinha de Trigo Dona Benta 1kg,Dona Benta,Alimentos,Central de Marcas,Porto Alegre,DF,10,6.2,3.96,62.0,E-commerce B2B,Mercado,Pix,39.6,22.4,36.13
8f1204dd-2900-43bd-bd09-a384df548b79,INV101371,2025-08-19,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Central de Marcas,Belo Horizonte,CE,10,4.45,2.9,44.5,Representante,Padaria,Boleto,29.0,15.5,34.83
d83e6f06-143f-4648-a88a-2e227c801e03,INV101372,2025-07-28,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Mega Fornecedores,Belém,RJ,6,7.58,5.14,45.48,E-commerce B2B,Hortifruti,Pix,30.84,14.64,32.19
a0a9be51-097d-49b9-9be6-e4e5f5a061e2,INV101373,2025-08-23,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Supply Brasil,Belo Horizonte,BA,12,6.87,4.41,82.44,Loja Física,Mercado,Boleto,52.92,29.52,35.81
6ac286e0-edef-4913-8a01-100076c3e31c,INV101374,2025-07-14,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Supply Brasil,Belo Horizonte,SP,10,36.98,24.4,369.8,E-commerce B2B,Padaria,Dinheiro,244.0,125.8,34.02
ae416022-6e31-4742-baff-a70fb2eba083,INV101375,2025-07-19,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Distribuidora ABC,Belo Horizonte,AM,6,3.61,2.19,21.66,E-commerce B2B,Revenda,Boleto,13.14,8.52,39.34
1fb209c9-5092-46cb-96c9-525e6f86acab,INV101376,2025-08-24,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Atacado Norte,Porto Alegre,PA,4,11.82,8.16,47.28,E-commerce B2B,Hortifruti,Pix,32.64,14.64,30.96
58705b7a-a44b-4acd-a73b-15ccdd536224,INV101377,2025-08-25,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Distribuidora ABC,Belo Horizonte,SP,6,8.57,6.09,51.42,E-commerce B2B,Padaria,Pix,36.54,14.88,28.94
04bb3d0b-06d3-4cad-a172-f68ad8a61298,INV101378,2025-07-21,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Supply Brasil,Rio de Janeiro,RJ,6,4.24,2.78,25.44,Loja Física,Revenda,Pix,16.68,8.76,34.43
984fb86f-a87f-4d98-97ff-4868fedbe407,INV101379,2025-07-19,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Atacado Norte,Porto Alegre,CE,9,8.59,6.16,77.31,Loja Física,Mercado,Cartão,55.44,21.87,28.29
5dd1ebac-1ac7-442f-a867-3490fb18edb4,INV101380,2025-08-14,OLE_COZ_900G,Manteiga Qualy 500g,Qualy,Alimentos,Distribuidora ABC,Porto Alegre,CE,4,9.83,6.16,39.32,Loja Física,Revenda,Cartão,24.64,14.68,37.33
fac85d10-b9ac-419f-8000-d8bee30014d2,INV101381,2025-08-11,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Mega Fornecedores,Curitiba,SP,10,4.7,3.01,47.0,Representante,Padaria,Cartão,30.1,16.9,35.96
b000bd9f-a323-4627-a8fc-4da0eed72bc1,INV101382,2025-09-06,ARZ_TJO_5KG,Arroz Tio João 5kg,Tio João,Alimentos,Atacado Norte,Salvador,AM,13,25.64,18.66,333.32,Representante,Padaria,Cartão,242.58,90.74,27.22
b291a169-4672-41b4-a4b1-e3155ed7aba9,INV101383,2025-07-24,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Atacado Norte,Rio de Janeiro,RS,10,19.52,12.76,195.2,E-commerce B2B,Padaria,Boleto,127.6,67.6,34.63
e773f129-7eb9-46e7-9101-d11f1cb3fcc0,INV101384,2025-08-15,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Mega Fornecedores,Salvador,RJ,6,7.49,4.57,44.94,Representante,Mercado,Cartão,27.42,17.52,38.99
cb4edcdf-abf8-4dd4-b364-18b5ca59d14a,INV101385,2025-07-28,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Mega Fornecedores,Curitiba,PR,3,7.56,5.28,22.68,Loja Física,Mercado,Cartão,15.84,6.84,30.16
bf6c167f-5aad-4288-a93e-dd58f115bf08,INV101386,2025-08-18,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Central de Marcas,Manaus,CE,6,34.62,23.97,207.72,E-commerce B2B,Hortifruti,Dinheiro,143.82,63.9,30.76
278f4027-d069-43fa-b9f3-8f852971315e,INV101387,2025-07-30,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Atacado Norte,Fortaleza,RJ,8,4.1,2.89,32.8,E-commerce B2B,Padaria,Cartão,23.12,9.68,29.51
79092e8b-6209-4ccc-8b63-cabad9106599,INV101388,2025-09-02,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Central de Marcas,Fortaleza,AM,8,4.57,3.24,36.56,Loja Física,Revenda,Pix,25.92,10.64,29.1
ab1b6e84-7a99-45bf-973f-c27ece151cf0,INV101389,2025-08-22,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Central de Marcas,Fortaleza,RS,6,7.93,5.36,47.58,E-commerce B2B,Revenda,Pix,32.16,15.42,32.41
dbd39521-5810-4fc5-b7f2-0533a5262334,INV101390,2025-09-04,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Mega Fornecedores,São Paulo,PA,6,8.86,6.12,53.16,Loja Física,Hortifruti,Cartão,36.72,16.44,30.93
3412b827-036c-47d8-897e-3b72881f26c3,INV101391,2025-09-04,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Supply Brasil,Salvador,CE,11,13.28,8.14,146.08,Loja Física,Restaurante,Pix,89.54,56.54,38.7
fe1ab860-136c-4444-9308-5130553f98b1,INV101392,2025-08-10,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Atacado Norte,Porto Alegre,RJ,8,7.51,4.73,60.08,Loja Física,Revenda,Cartão,37.84,22.24,37.02
ae211581-936e-4779-901f-4a31810f267f,INV101393,2025-09-01,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Distribuidora ABC,Salvador,SP,8,12.16,8.5,97.28,E-commerce B2B,Restaurante,Cartão,68.0,29.28,30.1
9c61d0b6-7e40-4d5e-80cd-e071e7be21e4,INV101394,2025-09-02,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Mega Fornecedores,Belém,RJ,10,12.79,8.64,127.9,Loja Física,Padaria,Boleto,86.4,41.5,32.45
fccef2cc-a1a4-4ceb-94a7-a124d39c28a4,INV101395,2025-07-27,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Atacado Norte,Brasília,RJ,11,8.2,5.2,90.2,E-commerce B2B,Hortifruti,Pix,57.2,33.0,36.59
097689af-df86-4e96-9951-9ac6e75a8775,INV101396,2025-08-10,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Atacado Norte,Porto Alegre,RS,7,12.0,8.24,84.0,Loja Física,Hortifruti,Cartão,57.68,26.32,31.33
ac82cf13-2f57-43ca-8387-4120d3efb4ea,INV101397,2025-07-31,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Distribuidora ABC,Manaus,MG,9,4.42,2.86,39.78,E-commerce B2B,Padaria,Cartão,25.74,14.04,35.29
4bbf57bd-4afe-4065-903d-9870ba118c76,INV101398,2025-08-19,ARZ_TJO_5KG,Arroz Tio João 5kg,Tio João,Alimentos,Distribuidora ABC,Brasília,SP,9,25.57,17.79,230.13,Representante,Revenda,Boleto,160.11,70.02,30.43
98783cb1-5e41-40ce-afc9-f74e7a469946,INV101399,2025-08-08,ARZ_TJO_5KG,Arroz Tio João 5kg,Tio João,Alimentos,Supply Brasil,Belém,SP,7,25.47,18.33,178.29,Loja Física,Mercado,Boleto,128.31,49.98,28.03
efd3256f-0dde-4f93-bbe8-8a45246ea7ff,INV101400,2025-07-20,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Central de Marcas,Curitiba,PR,8,4.75,2.95,38.0,Loja Física,Revenda,Cartão,23.6,14.4,37.89
08c52eb1-5b80-49d7-9392-325f4f7084f6,INV101401,2025-08-18,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Central de Marcas,Brasília,SP,11,7.16,4.52,78.76,Loja Física,Hortifruti,Cartão,49.72,29.04,36.87
e1f48c03-1f29-494f-8e13-bd1b625820c6,INV101402,2025-08-24,OLE_COZ_900G,Manteiga Qualy 500g,Qualy,Alimentos,Distribuidora ABC,Salvador,DF,2,10.83,6.56,21.66,Loja Física,Restaurante,Boleto,13.12,8.54,39.43
467df2d2-ea41-41bf-893e-4453db6e4266,INV101403,2025-07-14,CER_SKL_350ML,Cerveja Skol 350ml,Skol,Bebidas,Atacado Norte,Fortaleza,RS,24,3.54,2.14,84.96,Loja Física,Restaurante,Pix,51.36,33.6,39.55
f3a9a6fb-1715-4fe7-89a5-8cbba450578d,INV101404,2025-09-03,DET_YPE_500ML,Detergente Ypê 500ml,Ypê,Limpeza,Supply Brasil,São Paulo,SP,22,3.19,1.79,70.18,Loja Física,Mercado,Boleto,39.38,30.8,43.89
59ff116f-a814-43b8-b88e-9d4a88a47126,INV101405,2025-08-02,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Atacado Norte,Brasília,CE,8,9.39,5.99,75.12,Loja Física,Restaurante,Dinheiro,47.92,27.2,36.21
88afcaea-0d1e-431a-82a1-874adf0b5173,INV101406,2025-08-20,OMO_LIQ_3L,Líquido para lavar Omo 3L,Omo,Limpeza,Mega Fornecedores,Salvador,MG,14,44.61,30.1,624.54,E-commerce B2B,Hortifruti,Cartão,421.4,203.14,32.53
d710a5dc-197d-450f-a1db-6a661a840748,INV101407,2025-08-25,CER_SKL_350ML,Cerveja Skol 350ml,Skol,Bebidas,Supply Brasil,Porto Alegre,DF,17,3.64,2.13,61.88,Loja Física,Hortifruti,Dinheiro,36.21,25.67,41.48
103edfb2-b8ef-401b-b99d-9e742b6e67e5,INV101408,2025-08-03,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Central de Marcas,Porto Alegre,RJ,6,7.46,4.63,44.76,Loja Física,Revenda,Pix,27.78,16.98,37.94
d8493d63-74a6-4f8b-a8ee-f0fe60498a99,INV101409,2025-08-05,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Mega Fornecedores,Porto Alegre,RJ,13,3.65,2.18,47.45,Loja Física,Hortifruti,Boleto,28.34,19.11,40.27
0926eee2-97ac-4936-a4ce-d27d054cb569,INV101410,2025-07-14,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Central de Marcas,Fortaleza,RS,9,9.12,5.51,82.08,Loja Física,Revenda,Boleto,49.59,32.49,39.58
5bd70699-75a2-43f9-a9f7-9cfe2e6a814a,INV101411,2025-08-20,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Supply Brasil,Salvador,PR,13,7.04,4.46,91.52,E-commerce B2B,Restaurante,Pix,57.98,33.54,36.65
328b7494-25e5-461b-986d-f6273a545663,INV101412,2025-07-20,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Mega Fornecedores,Salvador,CE,10,6.61,4.36,66.1,Representante,Padaria,Cartão,43.6,22.5,34.04
e93e918a-eb0e-4f59-8d0f-42a2354c992c,INV101413,2025-09-01,REF_COCA_2L,Refrigerante Coca-Cola 2L,Coca-Cola,Bebidas,Distribuidora ABC,Curitiba,CE,30,10.06,6.44,301.8,Loja Física,Revenda,Dinheiro,193.2,108.6,35.98
d1cf43a7-27fe-41c6-81f9-d7955e36f038,INV101414,2025-08-19,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Mega Fornecedores,Manaus,RJ,6,37.45,24.04,224.7,E-commerce B2B,Restaurante,Boleto,144.24,80.46,35.81
a1c6c0a9-bc9a-4d3d-96ec-e629839b58ca,INV101415,2025-08-12,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Distribuidora ABC,Manaus,PA,5,4.74,3.31,23.7,Loja Física,Revenda,Boleto,16.55,7.15,30.17
358d719a-e373-4ad8-9535-23d6085f71b9,INV101416,2025-08-18,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Central de Marcas,Porto Alegre,MG,7,8.15,5.3,57.05,Loja Física,Hortifruti,Cartão,37.1,19.95,34.97
ba734e2a-5b33-4285-8723-2924dc94ca13,INV101417,2025-07-17,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Atacado Norte,Rio de Janeiro,SP,13,4.32,2.8,56.16,E-commerce B2B,Hortifruti,Boleto,36.4,19.76,35.19
3cf6a01f-4b0d-410b-972e-ab0851467388,INV101418,2025-07-26,REF_COCA_2L,Refrigerante Coca-Cola 2L,Coca-Cola,Bebidas,Supply Brasil,Curitiba,PA,19,10.34,6.56,196.46,E-commerce B2B,Padaria,Cartão,124.64,71.82,36.56
044dec1d-3bc9-4885-a98d-926c04f668a7,INV101419,2025-08-26,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Mega Fornecedores,Rio de Janeiro,RS,7,8.7,6.03,60.9,Loja Física,Mercado,Cartão,42.21,18.69,30.69
3934455f-b8dc-4eda-b47f-cea7e002492f,INV101420,2025-07-29,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Distribuidora ABC,Curitiba,RS,11,9.05,5.84,99.55,Representante,Hortifruti,Cartão,64.24,35.31,35.47
84bf348e-c94b-491d-bd9f-f73e4f94ae45,INV101421,2025-07-20,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Atacado Norte,Manaus,RS,5,4.88,3.29,24.4,Loja Física,Restaurante,Cartão,16.45,7.95,32.58
f643b3d9-fd2f-49b8-91e8-eb3336ce4359,INV101422,2025-08-01,GEL_LIM_1L,Álcool Gel 70% 1L,Higiene+,Higiene,Atacado Norte,São Paulo,RJ,8,18.07,10.58,144.56,Loja Física,Padaria,Cartão,84.64,59.92,41.45
8b477317-61e6-4f29-92aa-20461c3aea10,INV101423,2025-08-02,SUC_MAG_900ML,Suco Maguary 900ml,Maguary,Bebidas,Mega Fornecedores,Belo Horizonte,BA,15,7.28,4.96,109.2,E-commerce B2B,Restaurante,Boleto,74.4,34.8,31.87
164ba16b-c7e3-4680-9acc-2762f61ce6e7,INV101424,2025-09-09,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Distribuidora ABC,Manaus,CE,7,4.09,2.78,28.63,Loja Física,Restaurante,Dinheiro,19.46,9.17,32.03
67cad21d-ec03-4010-93d7-ea2e9a80327d,INV101425,2025-09-08,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Distribuidora ABC,Brasília,BA,7,9.0,5.99,63.0,Representante,Padaria,Boleto,41.93,21.07,33.44
d29e3f9b-7f07-4734-a6b5-aa85cdb88183,INV101426,2025-09-07,FAR_DBN_1KG,Farinha de Trigo Dona Benta 1kg,Dona Benta,Alimentos,Distribuidora ABC,São Paulo,SP,10,6.25,4.1,62.5,E-commerce B2B,Revenda,Pix,41.0,21.5,34.4
49a16f4c-46fc-4175-9288-7e5632f6d836,INV101427,2025-08-16,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Mega Fornecedores,Rio de Janeiro,RJ,12,19.54,12.65,234.48,Loja Física,Revenda,Cartão,151.8,82.68,35.26
8d7c4056-48b1-43f5-8698-b06f53cbcd7b,INV101428,2025-08-30,SAB_OMO_2KG,Sabão em Pó Omo 2kg,Omo,Limpeza,Supply Brasil,Curitiba,AM,17,23.68,14.55,402.56,Loja Física,Hortifruti,Boleto,247.35,155.21,38.56
a50ae69f-20ba-4577-b6d2-e80ec02eeca1,INV101429,2025-08-05,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Atacado Norte,Belém,DF,7,12.77,8.56,89.39,Loja Física,Revenda,Pix,59.92,29.47,32.97
988150ab-8950-48c5-a13f-f874be2aaac4,INV101430,2025-08-29,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Mega Fornecedores,Fortaleza,RS,13,36.3,23.74,471.9,E-commerce B2B,Restaurante,Cartão,308.62,163.28,34.6
b17954ef-71c1-49a6-85e5-b09a688a7519,INV101431,2025-07-15,FAR_DBN_1KG,Farinha de Trigo Dona Benta 1kg,Dona Benta,Alimentos,Central de Marcas,Salvador,RS,6,6.16,4.03,36.96,E-commerce B2B,Restaurante,Dinheiro,24.18,12.78,34.58
d8057f5a-87a8-4ca5-83a8-b20a75a2a640,INV101432,2025-08-07,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Atacado Norte,Belém,AM,9,36.07,24.16,324.63,Representante,Padaria,Boleto,217.44,107.19,33.02
979b975c-6cab-4002-81bd-6b6278f6a6ff,INV101433,2025-09-10,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Atacado Norte,Fortaleza,DF,9,8.53,5.52,76.77,Loja Física,Revenda,Cartão,49.68,27.09,35.29
822ff15d-0262-4b3d-94ed-11bc27abf08f,INV101434,2025-07-16,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Atacado Norte,Brasília,RJ,3,3.68,2.2,11.04,Loja Física,Hortifruti,Cartão,6.6,4.44,40.22
d498c143-b252-4830-a378-c4dca2fb36e2,INV101435,2025-09-02,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Atacado Norte,Rio de Janeiro,SP,5,7.31,4.72,36.55,Loja Física,Restaurante,Cartão,23.6,12.95,35.43
c6d7c716-325d-4204-a3f8-97c41cf39f04,INV101436,2025-07-23,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Atacado Norte,Brasília,PA,10,19.69,12.32,196.9,E-commerce B2B,Revenda,Cartão,123.2,73.7,37.43
58ad8d70-c1be-4cc6-82b7-b99dc4c0228d,INV101437,2025-07-18,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Distribuidora ABC,Manaus,SP,11,7.28,4.61,80.08,Loja Física,Padaria,Boleto,50.71,29.37,36.68
617ff8f1-0626-4e7c-8bdd-e56d4ebfa177,INV101438,2025-08-14,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Central de Marcas,Salvador,SP,9,12.27,8.46,110.43,Loja Física,Restaurante,Cartão,76.14,34.29,31.05
9bcafc08-e127-4fac-99e0-0583eddfbc02,INV101439,2025-08-01,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Supply Brasil,Belém,MG,13,7.05,4.53,91.65,Representante,Revenda,Boleto,58.89,32.76,35.74
e3638bb6-15e9-4467-bbe4-bc5799ce78a2,INV101440,2025-08-29,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Supply Brasil,Rio de Janeiro,PR,8,4.7,3.35,37.6,Loja Física,Hortifruti,Dinheiro,26.8,10.8,28.72
6f88c66f-2ff6-4743-ad2b-321db6d49ccf,INV101441,2025-07-29,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Central de Marcas,Fortaleza,CE,16,4.7,3.03,75.2,Representante,Mercado,Pix,48.48,26.72,35.53
401c4c90-9be0-48b6-b786-1160cca31c25,INV101442,2025-09-10,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Atacado Norte,Belo Horizonte,DF,18,11.94,8.43,214.92,Loja Física,Revenda,Pix,151.74,63.18,29.4
b0373e51-9c5c-4552-9c4a-cb33aa546ab5,INV101443,2025-07-22,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Mega Fornecedores,Curitiba,MG,2,8.6,5.68,17.2,Loja Física,Restaurante,Cartão,11.36,5.84,33.95
9aa9de07-f3f1-45ae-815c-5b7f80cee5eb,INV101444,2025-07-19,MAC_RNT_500G,Macarrão Espaguete Renata 500g,Renata,Alimentos,Central de Marcas,Belém,MG,11,3.84,2.57,42.24,Loja Física,Hortifruti,Boleto,28.27,13.97,33.07
3b464d69-d6e9-4300-8fd6-5143bff6c3ce,INV101445,2025-08-16,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Atacado Norte,Belém,BA,7,4.34,2.88,30.38,Loja Física,Hortifruti,Cartão,20.16,10.22,33.64
447c5e79-cc56-49a7-b286-a78cee4fea5f,INV101446,2025-08-09,OMO_LIQ_3L,Líquido para lavar Omo 3L,Omo,Limpeza,Supply Brasil,São Paulo,CE,22,43.76,30.91,962.72,Loja Física,Restaurante,Cartão,680.02,282.7,29.36
2f89e9a6-c562-4950-8058-f228c08b0cd5,INV101447,2025-08-02,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Supply Brasil,Belém,BA,7,7.55,4.63,52.85,Loja Física,Padaria,Pix,32.41,20.44,38.68
deaa43c6-51e3-4d9e-9ba3-4c62a4a7c1f8,INV101448,2025-09-08,MAC_RNT_500G,Macarrão Espaguete Renata 500g,Renata,Alimentos,Central de Marcas,Belo Horizonte,CE,10,3.67,2.62,36.7,E-commerce B2B,Hortifruti,Pix,26.2,10.5,28.61
5f7b2dd7-42a5-41d0-88df-20ec8e8e7349,INV101449,2025-09-07,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Distribuidora ABC,Rio de Janeiro,SP,7,18.07,12.97,126.49,Loja Física,Mercado,Cartão,90.79,35.7,28.22
717b0954-8803-4f19-9fac-f165afb8c93e,INV101450,2025-07-20,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Supply Brasil,Manaus,BA,10,4.76,2.99,47.6,Representante,Mercado,Pix,29.9,17.7,37.18
129ebb9f-83d4-41a2-95f1-397646edcab1,INV101451,2025-08-26,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Distribuidora ABC,Porto Alegre,PA,10,18.58,12.18,185.8,Loja Física,Hortifruti,Boleto,121.8,64.0,34.45
aa9bf9b2-128b-4b0b-b11d-7234a4bd2fcb,INV101452,2025-09-09,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Mega Fornecedores,Curitiba,PR,11,8.79,5.61,96.69,E-commerce B2B,Mercado,Pix,61.71,34.98,36.18
8c101cab-b465-4a43-be0c-0f54e7072933,INV101453,2025-08-22,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Distribuidora ABC,Rio de Janeiro,SP,8,8.87,5.44,70.96,Loja Física,Mercado,Cartão,43.52,27.44,38.67
98e5fa3d-2fcd-4d9b-9731-c832d59671a9,INV101454,2025-07-29,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Central de Marcas,São Paulo,PA,1,5.05,3.4,5.05,Loja Física,Mercado,Dinheiro,3.4,1.65,32.67
1348eba8-c884-494d-b8be-d88274bda88f,INV101455,2025-08-02,REF_COCA_2L,Refrigerante Coca-Cola 2L,Coca-Cola,Bebidas,Mega Fornecedores,Porto Alegre,PA,21,10.42,6.5,218.82,Loja Física,Padaria,Pix,136.5,82.32,37.62
c31a4486-7bbc-4949-9905-1367437c97ea,INV101456,2025-09-06,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Distribuidora ABC,Fortaleza,MG,10,35.12,23.69,351.2,E-commerce B2B,Restaurante,Boleto,236.9,114.3,32.55
4f1ca8af-f41c-4459-abb1-7c062780211f,INV101457,2025-08-30,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Mega Fornecedores,Belém,PA,7,37.04,24.68,259.28,Loja Física,Hortifruti,Cartão,172.76,86.52,33.37
0e574a0e-5701-47d6-9637-f2cbefba26cb,INV101458,2025-08-25,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Supply Brasil,Manaus,BA,7,7.91,5.14,55.37,E-commerce B2B,Hortifruti,Cartão,35.98,19.39,35.02
